name,cuisine,address,rating,latitude,longitude,phone,user_ratings_total,website,authenticity_score
Dominos Pizza,Fast Food,"Unit no.8 & 9,5th floor,Wing 2, TOWER-A, Survey no.103, Business Bay, Airport Rd, Pune",3.8,18.5506642,73.88988189999999,+91 1800 208 1234,131.0,https://www.dominos.co.in/store-locations/pune/business-baypunemaharashtra,4.01
Udpi snacks centre,Fast Food,"Udpi snacks centre, Badaami chowk, Post, Yerawada, Pune",3.8,18.559019,73.8921342,+91 88305 23091,4.0,,4.27
Mauli Misal Center,Fast Food,"Radhakrishna Society, Gandham Nagar, Yerawada, Pune",4.8,18.5550453,73.87441489999999,+91 80074 85508,4.0,,4.3
Chicken Vicken,Fast Food,"24/A, N Main Rd, Ragvilas Society, Yerawada, Pune",5.0,18.5398579,73.8913637,Not Available,2.0,https://www.chickenvicken.in/,4.3
Mahalaxmi Wadewale,Fast Food,"Shop No. 24, Ganga Complex, Airport Road, Pune Nagar Rd, Shastrinagar, Yerawada, Pune",5.0,18.5525022,73.89687169999999,Not Available,1.0,,4.29
Nandu's Parathas,Fast Food,"Shop No. 1, Damodar Narayan Market, Balkrishna Sakharam Dhole Patil Rd, Sangamvadi, Pune",3.9,18.535919,73.875888,Not Available,1588.0,http://www.nandusparatha.com/,3.92
Shinde Wadewale,Fast Food,"Nagpur Chawl Rd, Maharashtra Co-Operative Housing Society, Yerawada, Pune",5.0,18.5627469,73.89497469999999,+91 99228 10747,4.0,,4.31
Annapurna Misal,Fast Food,"2, Janta Nagar, Yerwada Village, Yerawada, Pune",4.0,18.551598,73.8875098,Not Available,3.0,,4.28
Beef place,Fast Food,"Kamraj Nagar Rd, Navi Khadki, Yerawada, Pune",4.2,18.5501112,73.8853512,Not Available,59.0,,4.25
Sudama Bhel,Fast Food,"Off, Airport Rd, opp. Golf course, Shastrinagar, Yerawada, Pune",4.1,18.5590264,73.8921439,+91 90969 06839,2077.0,,4.11
Shawarma King,Fast Food,"Shop No 7, ABC Junction Apartments, Dr Babasaheb Ambedkar Rd, near Akurdi Railway Station, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.4,18.6489938,73.7655374,+91 72760 27411,11854.0,http://odrhr.io/pRsPF,4.4
Kwality Refreshments,Fast Food,"Near, no 3&4, La Regalia, Akurdi Railway Station Rd, Sector No. 26, Akurdi, Pune",4.4,18.6485187,73.7656904,+91 74310 60606,242.0,https://kwalityrestaurant.org/,4.37
Sandwich Express,Fast Food,"Plot No. 6, Shop No. 4, Sant Dyaneshwar Chowk, Sector 25, Pradhikaran, Nigdi, Pune, Pimpri-Chinchwad",4.4,18.6571122,73.7703368,+91 80803 42400,100.0,,4.34
SK Food Chain's Jijai,Fast Food,"Shop no 3, SunScape Society, Akurdi Railway Station Rd, near CMS Kerla Bhawan, opp. Income Tax Office, Pradhikaran, Akurdi, Pune, Pimpri-Chinchwad",5.0,18.6502097,73.7664398,Not Available,46.0,,4.51
Street Food Katta,Fast Food,"Shop G3, Near Vaishnodevi Temple, Gurudwara Road,Akurdi, Nigdi, Pune",4.9,18.6487751,73.7625785,+91 88886 78554,29.0,,4.42
FIVE STAR CHICKEN AKURDI,Fast Food,"Shop No 3, ABC Tiara Complex, opp. Akurdi Railway Station Road, Pradhikaran, Akurdi, Pune, Pimpri-Chinchwad",4.4,18.6486684,73.7653663,Not Available,65.0,,4.33
Vasu Vadapav Center,Fast Food,"626, Umesh Shetty Rd, Sector 25, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.3,18.6570075,73.7708127,+91 92712 96100,2624.0,,4.3
Gangotree Gayatrree Fast Food,Fast Food,"JQX8+G5R, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.3,18.6488587,73.76537619999999,Not Available,1170.0,https://gangotrirestaurant.com/,4.3
Kgn Express,Fast Food,"MQ59+7HV Animal Clinic, Daya Ramji Agarwal Path, Near Pet, Sector 25, Pradhikaran, Nigdi, Pimpri-Chinchwad",3.9,18.6582489,73.7689173,Not Available,148.0,,4.05
Geeta Pav Bhaji,Fast Food,"Plot No 397, Lokmanya Tilak Rd, opposite Lokmanya Hospital, Akurdi Gaothan, Sector No. 24, Dattawadi, Akurdi, Pune, Pimpri-Chinchwad",4.2,18.6557987,73.7738773,+91 20 2765 6882,9432.0,https://www.geetapavbhaji.in/,4.2
Carnival Pizza King,Fast Food,"Gurudwara Chowk Akurdi, Sant Namdev Marg, Nigdi, Pimpri-Chinchwad",4.2,18.6458926,73.76614769999999,+91 95033 39604,119.0,https://www.carnivalpizzaking.link/,4.24
Hot Chips,Fast Food,"Sector-25 2/37, Kashinath Kadam Rd, LIG Colony, Pradhikaran, Nigdi, Pimpri-Chinchwad",3.7,18.6569112,73.7691747,+91 80870 09040,119.0,,3.97
Snacks and Meal Hub,Fast Food,"Stilt Floor, Kundan Heritage, Kashinath Kadam Rd, beside Umiya medical, Sector 25, Pradhikaran, Nigdi, Pimpri-Chinchwad",5.0,18.6564831,73.7695928,+91 92092 51989,111.0,,4.66
Roll Point,Fast Food,"Ravet Village Rd, Gurudwara Colony, Nigdi, Pimpri-Chinchwad, Pune",3.8,18.6485252,73.7610289,+91 90491 05574,438.0,,3.89
SP Katta Fast Food Corner,Fast Food,"JQX8+J48, Akurdi Railway Station Rd, Sector Number 33, Sector No. 27, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.6,18.6490315,73.7653157,Not Available,26.0,,4.35
Venkatesh Vada Pav,Fast Food,"393, Shri Mhalsakant Vidyalaya Rd, Sector No. 28, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.6,18.6487177,73.7748336,+91 96238 79312,24.0,,4.34
Shree Mahadeva Dosa & Paratha House,Fast Food,"Mangal Kalash Rd, Navashakti Society, Dharmaraj Chowk, Akurdi, Ravet, Pimpri-Chinchwad, Pune",4.3,18.6496127,73.76160329999999,Not Available,102.0,,4.29
Shobhas Kitchen,Fast Food,"Shop No 1, Dharamraj Chowk, opp. Satyam Medico, Gurudwara Colony, Ravet, Pune, Pimpri-Chinchwad",4.3,18.6492704,73.76172559999999,+91 98906 63504,46.0,,4.29
Joshi Wadewale,Fast Food,"Sr no 133, Walhekarwadi, Pimpri-Chinchwad",3.8,18.6456295,73.766453,Not Available,125.0,,4.02
Namaskar Fast Food(breakfast special),Fast Food,"S.N 140/3, Gurukrupa appartment ground floor, Nigdi, Shri Sai Society, Gurudwara Colony, Akurdi, Pimpri-Chinchwad",4.9,18.6459376,73.7632668,Not Available,16.0,,4.37
Chaiwale,Fast Food,"Navashantiniketan Society, Navashakti Society, Ravet, Pimpri-Chinchwad",4.2,18.6486412,73.7604757,+91 89755 60700,215.0,,4.23
Sandwich Spot,Fast Food,"Near, Akurdi Railway Station Rd, opposite Sant Dyaneshwar Chowk, Pradhikaran, Akurdi, Pimpri-Chinchwad",4.6,18.6491967,73.76526199999999,Not Available,130.0,,4.46
Cafe KAVE,Fast Food,"Mauli Complex, Sant Namdev Marg, Gurudwara Colony, Nigdi, Pimpri-Chinchwad",4.9,18.6469001,73.7650103,+91 93704 71686,14.0,,4.36
City Samosa - Akurdi,Fast Food,"01 Sector No 29, near D Y Patil, Navashakti Society, Ravet, Pimpri-Chinchwad",3.6,18.6497039,73.76153529999999,+91 77030 44449,111.0,,3.92
Faasos Ravet,Fast Food,"C Wing, Blooming Dale Building 1st floor Ambedkar Chowk Near Prathamesh Wines, above Syndicate Bank, Ravet, Pune",3.6,18.6431391,73.7560392,+91 77000 20020,56.0,https://www.eatsure.com/,4.04
Brotariza,Fast Food,"Akurdi Railway Station, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.1,18.6490499,73.7654132,+91 87933 67776,13.0,,4.26
Elephanta Sandwiches - Best sandwich brand in PCMC,Fast Food,"Ground Floor,Plot No. 5&6, Blooming Dale, DY Patil Corner, near Prathamesh Wines, Sector 32 A, Ravet, Pune, Pimpri-Chinchwad",4.2,18.6430743,73.7559069,Not Available,6.0,,4.28
Roll & Chaap House,Fast Food,"Akurdi Railway Station Rd, opp. shwarma king, Pradhikaran, Akurdi, Pune, Pimpri-Chinchwad",5.0,18.6491809,73.76527949999999,+91 94042 24100,6.0,,4.32
Gurukrupa Snack Center,Fast Food,"Shop no7, ABC Square, Pradhikaran, Nigdi, Pimpri-Chinchwad",4.4,18.6490018,73.7704191,+91 91588 33416,12.0,,4.3
Ganesh Bhel and Chaat Products Pvt. Ltd.,Fast Food,"Shop no 4 LGF ABC Tiara Complex, Plot No H-17, near Akurdi Railway Station Road, Sector No. 26, ADC, Pune",4.0,18.6487563,73.7652775,+91 78750 67532,427.0,http://ganeshbhel.com/,4.05
Rollfie,Fast Food,"Sector 25, Pradhikaran, Nigdi, Pimpri-Chinchwad",3.6,18.6571368,73.7708237,+91 83297 81743,17.0,,4.18
Sandwich Spot,Fast Food,"JQV4+RV, Shivala Colony, Gurudwara Colony, Nigdi, Pimpri-Chinchwad",4.6,18.6445098,73.7573421,Not Available,15.0,,4.33
Maharashtra Vadapav Center,Fast Food,"MRM7+M85, Dehu - Alandi Rd, Vrindavan Chikhali Patil Nagar, Patilnagar, Chikhali, Pune, Pimpri-Chinchwad",4.1,18.6841391,73.813371,+91 99228 37230,18.0,,4.26
Hotel royal Chinese,Fast Food,"Moee, moee, Bypass, near Essar petrol pump, Chakan",4.8,18.6933286,73.8200851,+91 89759 05777,43.0,,4.44
Homies Food Junction,Fast Food,"Chikhali Akurdi Rd, near shivai washing center and Victory cricket turf, Newale Wasti, Chikhali, Pune, Vitthal Nagar",4.7,18.6772295,73.8076542,+91 70835 99220,18.0,,4.35
Rebel Chinese Foods,Fast Food,"bus stop, Dehu - Alandi Rd, opposite chikhali, Vrindavan Chikhali Patil Nagar, Chikhali, Pune, Pimpri-Chinchwad",5.0,18.6833606,73.814426,Not Available,62.0,,4.56
Hotel Swarup,Fast Food,"Shop No.1, Shelarvasti, Ganesh Nagar Chikhali, Chikhali, Pune, Vitthal Nagar",5.0,18.691252,73.800646,+91 95524 75219,1.0,,4.29
MCBL Shree Ram Sweet,Fast Food,"Shop No, 31, Sonwane Wasti, Ganesh Nagar Chikhali, Chikhali, Pune, Vitthal Nagar",3.0,18.6860312,73.79615799999999,+91 97631 14229,2.0,,4.26
Dosti Chahawal,Fast Food,"Near By Nwe Pmt But Stop, At, Post, Chikhali, Dharmrajnagar",3.0,18.6927014,73.8073845,+91 84465 66746,1.0,,4.27
Krishna Wadewale,Fast Food,"Sonawane Wasti, Chikhali Akurdi Rd, Chikhali, Pune, Vitthal Nagar",4.9,18.6839913,73.8071384,+91 89834 85052,12.0,,4.35
Shawarma King,Fast Food,"Hadko, Sopan Nagar, Saswad",4.0,18.3519452,74.0247061,+91 98602 78777,4.0,,4.27
House Of Burgers,Fast Food,"Manjari Rd, Shiv Krishna Society, Manjari Budruk, Pune",3.9,18.5252898,73.9609675,+91 96655 56662,70.0,,4.13
Maharashtra Wadewale,Fast Food,"S no -129/1 , Sharda Market, Chintamani nagar, Manjari gaon road, near Z corner, Mhasoba chowk, Manjari Budruk, Pune",4.8,18.5252049,73.9602381,+91 98232 46567,28.0,,4.4
"La CHEEZY Pizza, Burger Restaurant (manjari)",Fast Food,"shop no 3, AMIT PLAZA, 28, near AM College Road, Subhash Nagar, Indraprashtha Society, Hadapsar, Pune",4.0,18.5020572,73.95268279999999,+91 72773 63738,29.0,,4.22
The Pizza Central / Best Pizza in Pune,Fast Food,"Manjari Rd, Shiv Krishna Society, Manjari Budruk, Pune",4.6,18.5254421,73.9575028,+91 80 6275 7620,76.0,https://www.thepizzacentral.in/,4.42
IT Wali Pavbhaji,Fast Food,"Sr No 128/3C, Amul Icecream Parlour, Gairan Vasti, Mundhwa - Manjari Rd, Manjari BK, Pune",4.8,18.5255106,73.95742680000001,+91 99707 59027,17.0,,4.36
Milon Rofikul,Fast Food,"Shop No 15, Survey No 15, Hadapsar, Pune",4.4,18.498071,73.9484758,+91 72639 21769,18.0,http://www.amirchicken.com/,4.3
Shivneri Misal,Fast Food,"GXG2+RGH, Lonkar Nagar, Mundhwa, Pune",4.1,18.5270883,73.9513812,+91 88880 57288,402.0,http://www.shivnerimisal.com/,4.14
Tirumala Bhavan Food Court,Fast Food,"Shop 59/1, Amanora Urban Plaza, Amanora Park Town, Hadapsar, Pune",4.0,18.5174471,73.9461922,+91 92706 12612,37.0,,4.21
वटेश्व़र वडापाव सेंटर,Fast Food,"Opp Ola showroom, Laxmi Colony, opposite Ola showroom, Solapur - Pune Hwy, Hadapsar, Pune",4.8,18.4982811,73.9579474,Not Available,18.0,,4.36
Pizza Point,Fast Food,"Shop No. 37, Ravi Darshan Shopping Complex, Pune - Solapur Rd, Parijat Colony, Sadhana Society, Hadapsar, Pune",3.9,18.5006461,73.9443271,+91 72767 25445,214.0,,4.02
Darekar's Multicuisine,Fast Food,"B4, Lane Number 4, Dyanesh Park, New Sangavi, Pimpri-Chinchwad",3.6,18.581605,73.817291,+91 91757 77771,54.0,,4.04
Om Sai Paratha House,Fast Food,"Shri Niwas, Corner, sai chowk, Samarth Nagar, New Sangavi, Pune, Pimpri-Chinchwad",4.2,18.5790608,73.81572779999999,+91 84089 18824,746.0,,4.21
So Good Fast Food,Fast Food,"Chowk, Gagarde Nagar, Kate Puram, Pimple Gurav, Pune, Pimpri-Chinchwad",4.8,18.5860101,73.8162033,+91 74984 81582,30.0,,4.4
Burger Point,Fast Food,"Ganpati Chowk, Shitole Nagar Rd, Dhore Nagar, Old Sangvi, Pimpri-Chinchwad, Pune",4.4,18.572841,73.8175823,Not Available,14.0,,4.3
KNS,Fast Food,"KNS Sangvi, Shop no.1, Kiran building, opp Mahavir Icecream, Krishna Chowk New Sangvi _, Pimple Gurav, Pune",3.7,18.5814772,73.8164554,+91 74473 22403,220.0,,3.88
HATKE VADA,Fast Food,"Samarth Vihar, Khau Gali, New Sangvi, Pune, New Sangavi, Pimpri-Chinchwad",4.6,18.5807339,73.81936619999999,+91 85919 01858,37.0,,4.37
Mankar Dosa Pimple Saudagar,Fast Food,"Shop No. 2, Radhai Nagari Society, Govind Gdn Rd, near Hotel, Sai Nagar Park, Pimple Saudagar, Pimpri-Chinchwad",2.7,18.595513,73.8026349,+91 80802 87573,60.0,,3.69
Crazy Cheesy Cafe - New Sangavi,Fast Food,"Crazy cheesy cafe Opp Malhar Garden, Shivaji Park Rd Number 2, Empire Estate Phase 1, Samarth Nagar, New Aundh, Road, New Sangavi, Pune, Pimpri-Chinchwad",4.7,18.5787561,73.8194777,+91 93253 59117,200.0,https://www.crazycheesy.com/,4.56
Zaika chai,Fast Food,"HQVW+7W5, Kunal Icon Rd, Roseland Residency, Pimple Saudagar, Pimpri-Chinchwad",4.1,18.5931358,73.797365,+91 93250 22662,130.0,http://www.zaikachai.in/,4.18
Sudamache pohe,Fast Food,"Shop no. 14, sai vision, Kunal Icon Rd, near Kate vasti, Pimple Saudagar, Pimpri-Chinchwad",4.8,18.5927171,73.8018725,Not Available,94.0,,4.53
Faasos Sangvi,Fast Food,"Ground floor,Survey no 12 Haridra building, near Nursingh high school, Shitole Nagar, Old Sangvi, Pune",4.2,18.5738497,73.8179353,+91 77000 20020,36.0,https://www.eatsure.com/,4.26
Vandan Sweets,Fast Food,"Famous Chowk, Vandan sweets, Adarsh Nagar, New Sangavi, Pimpri-Chinchwad",3.9,18.5790402,73.812423,+91 99229 30833,711.0,,3.95
Aamhi Kulkarni,Fast Food,"Peace valley, Kunal Icon Rd, Roseland Residency, Pimple Saudagar, Pune, Pimpri-Chinchwad",5.0,18.5914008,73.7951241,+91 98500 96369,28.0,,4.44
Rebel foods old sangvi,Fast Food,"Bhayasaheb, Shitole Chowk, Dhore Nagar, Old Sangvi, Pimpri-Chinchwad, Pune",4.0,18.5736864,73.8178947,Not Available,29.0,,4.22
Deepa's PavBhaji,Fast Food,"Bhimashankar Colony, Shri Sant Abhang Colony, Pimple Gurav, Pune, Pimpri-Chinchwad",4.9,18.5865919,73.8221332,Not Available,19.0,,4.38
Food court,Fast Food,"Shop No 1, Main Road, Pimple Gurav Rd, near Garden Park, opp. Shraddha Hospital, Kashid Nagar, Pimple Gurav, Pune, Pimpri-Chinchwad",3.0,18.5922727,73.81911529999999,Not Available,3.0,,4.25
MADINA RESTAURANT TANDOOR POINT,Fast Food,"HRPC+3V7, Krishna Nagar, Pimple Gurav, Pimpri-Chinchwad",2.8,18.58516,73.8221655,+91 95617 18666,30.0,,3.94
"City Samosa, Navi Sangvi",Fast Food,"Sujata mastani, Krishna bazar chowk, Gyanesh park, Khau Gali, near Pimpri-Chinchwad, Dyanesh Park, New Sangavi, Pimpri-Chinchwad",3.5,18.5816509,73.81690929999999,+91 93734 49090,56.0,https://citysamosa.com/,4.0
Shivneri Khanawal,Fast Food,"Famous chowk, Samarth Nagar, New Sangavi, Pune, Pimpri-Chinchwad",3.7,18.5795889,73.8124086,+91 88880 57288,92.0,,4.0
Shivbhakt Sachin Kamble Uphargruha,Fast Food,"District hospital, Defence Area, Pimple Gurav, Pune, Pimpri-Chinchwad",4.8,18.5774047,73.8043284,Not Available,4.0,,4.3
SPICY BITES,Fast Food,"Sho No 4, Shitole Nagar Rd, near Bank Of Maharashtra, Dhore Nagar, Old Sangvi, Pimpri-Chinchwad",5.0,18.5749494,73.81716170000001,+91 70281 19752,9.0,,4.34
Kulkarni Wadewale,Fast Food,"Kate Puram Chowk, Gangarde Nagar, Pimple Grave, Pune",3.5,18.5860102,73.81649420000001,Not Available,40.0,,4.06
Hotel vimleshwar branch no 1,Fast Food,"HRP7+9XG, Vinayak Nagar Lane No. 1, Samrjya Housing Society, Netaji Nagar, Pimple Gurav, Pimpri-Chinchwad",4.6,18.5859431,73.8149832,Not Available,7.0,,4.3
स्वराज्य मिसळ हाऊस SWARAJ MISAL HOUSE,Fast Food,"HRPC+2RH, Rajmata Jijau Marg, Krishna Nagar, Pimple Gurav, Pimpri-Chinchwad",4.3,18.5850518,73.8221135,Not Available,35.0,,4.29
Maheshwari Anda Bhurji Center,Fast Food,"2, Sai Chowk, PWD Colony, New Sangavi, Pimpri-Chinchwad, Pune",4.1,18.578117,73.8160437,+91 97639 19091,14.0,,4.26
Jalsa Chinese,Fast Food,"FOOD COURT, MH 14, near Krishna Chowk, Vidya Nagar, New Sangavi, Pune, Pimpri-Chinchwad",3.3,18.5815756,73.8173207,+91 70971 51617,12.0,,4.18
POTATO TWISTER,Fast Food,"Shop No 04, mukangn park, Khau Gali, opposite Sujata mastani, Krishna Nagar, New Sangavi, pune, Pimpri-Chinchwad",4.8,18.5813767,73.8169899,Not Available,18.0,,4.36
N'tice,Fast Food,"Shop 146, Vision Flora, Opp. PCMC grounds, Pimple Saudagar, Pune",3.8,18.5925775,73.79989669999999,+91 73876 04040,18.0,,4.21
Shree Siddheswar Wadewale Snacks,Fast Food,"Atharva Residency, Shirode Rd, Adarsh Nagar, New Sangavi, Pimpri-Chinchwad",5.0,18.5793217,73.81598029999999,+91 70285 19190,1.0,,4.29
Pushparaj Foods (पुष्पराज फूड्स),Fast Food,"Swami Kunj, Suyog Colony, Vinayak Nagar, Pimple Gurav, Pimpri-Chinchwad",4.6,18.5827864,73.8140129,Not Available,10.0,,4.31
Yummy Foods,Fast Food,"Shop no. 85, Vision 9 Mall, Kunal Icon Rd, Pimple Saudagar, Pune, Pimpri-Chinchwad",5.0,18.594418,73.79330329999999,+91 83291 48281,8.0,,4.34
Mihir's Sprouts,Fast Food,"Kamathe Niwas, Lane No. 4, nr. Mayur nagari, Ram Nagar, Pimple Gurav, Pimpri-Chinchwad",4.8,18.5876866,73.8135245,+91 94235 06617,25.0,https://mihirs-sprout.business.site/,4.39
SSS The Food Brand,Fast Food,"PK chowk, Deepmala Society, Pimple Saudagar, Pune, Pimpri-Chinchwad",4.3,18.5982447,73.7977045,+91 74478 58856,,,
Famous Adda,Fast Food,"Shivdatta Nagar, Karmvir Bhaurao Patil Rd, Shivramnagar, Pimple Gurav, Pimpri-Chinchwad",4.6,18.5813247,73.8219171,Not Available,5.0,,4.3
Shivneri Food Court,Fast Food,"HQPV+H8M, SF Quarter, Near pick up point, Aundh Military Station, Rakshak Chowk",1.0,18.5864643,73.7932965,Not Available,1.0,,4.25
Kukud'ku Fresh Chicken And Eggs,Fast Food,"HRH6+MVM, Maharshi Valmiki Nagar, New Sangavi, Pimpri-Chinchwad",2.9,18.5792259,73.8121661,+91 91686 87498,7.0,,4.19
Sai Snack,Fast Food,"House No. 170, C/23, Lane Number 3, Kawade Nagar, Trimurti Colony, Pimple Gurav, Pimpri-Chinchwad",5.0,18.5853326,73.8128567,Not Available,1.0,,4.29
Sarita Hotel,Fast Food,"Shop No 1, Sanghavi, Pimple Gurav, Pimpri-Chinchwad",3.9,18.572581,73.8172084,+91 90213 84776,8.0,,4.26
Morya Snacks Center,Fast Food,"Vinayak Nagar, Pimple Gurav, Pune, Pimpri-Chinchwad",3.8,18.5821813,73.81390859999999,+91 96371 91089,6.0,,4.26
Shree sai samrath Paratha house,Fast Food,"Siddhi Prerna Complex, Shop No. 04, B, near Sai chowk, Adarsh Nagar, New Sangavi, Pimpri-Chinchwad",4.0,18.5790427,73.81571140000001,+91 75583 07740,10.0,,4.26
Sai Shraddha Hotel,Fast Food,"HRQ8+8HQ, Shri Krushna,Opp.A.K.Royal,Shiv Ganesh Chowk, Shirode Rd, Gangarde Nagar, Pimple Gurav, Pimpri-Chinchwad",4.3,18.5883336,73.81646549999999,+91 98228 13477,6.0,,4.28
Burgzz & Friezz,Fast Food,"Shop No 4, Samarth Vihar Building, Sr no. 12/1+2, Samarth Nagar, New Sangavi, Pune",4.9,18.5808543,73.8192418,+91 91721 52653,91.0,,4.58
Shree Krupa Snacks Centre,Fast Food,"in front of Anmol Bakery, Jawakar Nagar, Pimple Gurav, Pimpri-Chinchwad",5.0,18.5970526,73.81573159999999,Not Available,1.0,,4.29
Jay Balaji King Of Dosa,Fast Food,"Kunjir chowk, Pimple Saudagar, Pimpri-Chinchwad",4.4,18.5932465,73.7972537,Not Available,8.0,,4.29
Hotel jay malhar and hot chips,Fast Food,"HRPF+R9P, 60 Feet Rd, Krishnaraj Colony, Omkar Colony, Laxmi Nagar, Pimple Gurav, Pimpri-Chinchwad",4.2,18.5870795,73.8234717,Not Available,5.0,,4.28
Cafe Burger premi,Fast Food,"Harapale wasti, Bhekrai Nagar, Phursungi, Pune",4.4,18.4845245,73.9562655,Not Available,139.0,,4.35
YK WADEWALE,Fast Food,"Saswad Rd, beside Bhujbal hospital, Bhekrai Nagar, Pune, Phursungi",4.2,18.4826388,73.95413400000001,+91 93072 12273,79.0,,4.25
S Kumar wadewale,Fast Food,"FXJ6+F27, Phurasungi - Bhekarainagar Rd, Maharashtra Vidhyut Dept Quarters, Phursungi, Pune",3.9,18.4812797,73.9599927,+91 76858 58533,275.0,,4.0
Hatke Vada,Fast Food,"Shop 1, Vibgyor School Rd, opp. KUMAR PARK INFINIA, Bhekrai Nagar, Hadapsar, Phursungi, Pune",4.8,18.4829829,73.9576786,+91 86682 44877,20.0,,4.37
Maitri Katta Fast Food Corner,Fast Food,"Solitaire Society Commercial Building & Office, Solitaire Society, Bhosale, Bhekrai Nagar, Pune",4.7,18.4797624,73.9551102,+91 89830 33774,49.0,,4.42
Yashraj Restaurant & Lodging,Fast Food,"Nr. Shivshankar Mangalkaryalaya, Fursungi 412308, Fursungi Bhekrai Rd, Bhekrai Nagar, Pune",3.9,18.4834601,73.95697799999999,+91 98605 56556,90.0,,4.1
Shrinath Snacks & Amruttulya,Fast Food,"Saswad Rd, beside Shashwat, Bhekrai Nagar, Hadapsar, Pune",4.2,18.488078,73.9514301,+91 99226 12911,81.0,,4.25
Krushna Wadevale,Fast Food,"Mantarwadi Chock, Saswad Rd, Ganesh Nagar, Pune",4.3,18.4667116,73.9622795,+91 88051 52727,22.0,,4.29
Mauli Snacks Center,Fast Food,"Shop No. 06 - 07, Shivshambho Shopping Center, Phursungi Bus Stop, Khadkeshwar Chowk, Phursungi, Tal. - Haveli, Pune",4.0,18.4731387,73.9759789,+91 96575 59898,63.0,,4.17
Shiv kripa Wadewale,Fast Food,"City point, Bhekrai Nagar, Phursungi, Pune",5.0,18.4798111,73.9557659,Not Available,3.0,,4.3
The tandoor momos,Fast Food,"Shiv Shakti Chowk, Sanjay sheth complex, Fursungi Bhekrai Rd, Bhekrai Nagar, Pune",5.0,18.486068,73.9535041,Not Available,6.0,,4.32
"छञपती शिवाजी महाराज चौपाटी, फुरसुंगी",Fast Food,"BusStop, Phursungi",4.9,18.4737434,73.9748304,Not Available,8.0,,4.33
Kanifnath Hotel,Fast Food,"Shop No 3, Pune Saswad Road, Near Jalcat Nalcal Bhelari Nagar, Pune, Phursungi",4.1,18.483219,73.95373339999999,+91 96576 35366,77.0,,4.2
Patil Misal,Fast Food,"PATIL MISAL, SASWAD, KATRAJ ROAD, near SASWAD, hiware",4.2,18.35726,73.9987806,+91 98607 59209,5.0,,4.28
ASHOKA SWEETS AND RESTORENT,Fast Food,"Main Bazar Dehu Rd, Lool Talegav Dabhade, Dehu Road",3.6,18.682125,73.73257869999999,+91 98902 01567,81.0,,3.98
Kiran Snacks,Fast Food,"Bypass, Jakat Naka, Shitala Nagar, Mamurdi, Dehu Road",4.1,18.6787176,73.72317389999999,Not Available,68.0,,4.21
Raju snacks,Fast Food,"railway station, railway station road, near Dehuroad, Lool Talegav Dabhade, Dehu Road, Pune",4.9,18.6815086,73.7330204,+91 95955 85806,14.0,https://www.instagram.com/raju_snacks1986?igsh=YzljYTk1ODg3Zg==,4.36
Balaji Lunch Home,Fast Food,"MPHM+PC9, Vikas Nagar Rd, Mountbatan Camp, Dehu Road, Cantonment, Pimpri-Chinchwad",3.5,18.6793037,73.7336382,Not Available,13.0,,4.19
Swami Idli,Fast Food,"Swami Vivekanand Marg, Chowk, Dehu Road",4.2,18.6816821,73.73098569999999,+91 77750 78140,6.0,,4.28
Food Delight,Fast Food,"near Shitalanagar, opp. Shree Shivaji Vidyalay, Jakat Naka, Shitala Nagar, Dehu Road",5.0,18.6786811,73.72313129999999,+91 73876 29111,2.0,,4.3
Burger King,Fast Food,"Shop No 1, Ground Floor, Rainbow Cross Road, near Pune - Ahilyanagar Highway, Wagholi, Pune",4.4,18.5892987,73.9965976,+91 89769 56834,2083.0,https://stores.burgerking.in/burger-king-fast-food-restaurant-wagholi-pune-179230/Home,4.39
Morya Misal (Wagholi),Fast Food,"Kesnand Phata, opp. undre Petrol Pump, Wagholi, Pune",3.6,18.5821517,73.98843889999999,Not Available,370.0,,3.75
Shawarma n Burger Junction,Fast Food,"HXJQ+PCF, Kesnand phata, Gogawale heights, Pune Nagar Rd, Wagholi, Pune",4.3,18.5818113,73.98854349999999,+91 91752 02120,27.0,,4.29
