name,cuisine,address,rating,latitude,longitude,phone,user_ratings_total,website,authenticity_score,summary_text
JM housefull paratha - Pure Veg Restaurant,Cafe,"Shop No - F58, Destination Center 1, Nanded City, Nanded, Pune",4.2,18.4599079,73.78607509999999,Not Available,250.0,,4.22,"JM housefull paratha - Pure Veg Restaurant Cafe Shop No - F58, Destination Center 1, Nanded City, Nanded, Pune Rating: 4.2"
Bhagyashri Garden Restaurant,Cafe,"PXP6+79W, Shel Pimpalgaon",4.1,18.73574,73.9609509,+91 96893 00454,22.0,,4.25,"Bhagyashri Garden Restaurant Cafe PXP6+79W, Shel Pimpalgaon Rating: 4.1"
Maitri Misal,Cafe,"Chakan shikrapur road Shelgaon, Alandi Fata, Khed taluka",5.0,18.7348861,73.9451402,Not Available,14.0,,4.37,"Maitri Misal Cafe Chakan shikrapur road Shelgaon, Alandi Fata, Khed taluka Rating: 5.0"
Hotel Prasanna,Cafe,"Hotel Prassana Chakan shikrapur road Shelpimpalgaon, Chakan, Mohitewadi, Shikrapur",4.4,18.7334107,73.97267529999999,+91 93731 74161,42.0,,4.32,"Hotel Prasanna Cafe Hotel Prassana Chakan shikrapur road Shelpimpalgaon, Chakan, Mohitewadi, Shikrapur Rating: 4.4"
Premacha Chaha & katraj icecreame parlor,Cafe,"Shop. No. 1, Chakan Shikrapur Rd, Shel Pimpalgaon",4.5,18.7361568,73.9526036,+91 97670 04564,4.0,,4.29,"Premacha Chaha & katraj icecreame parlor Cafe Shop. No. 1, Chakan Shikrapur Rd, Shel Pimpalgaon Rating: 4.5"
Hotel Matheran,Cafe,"PX7G+MFQ, Koyali Markal Road, Markal, Koyali Tarf Chakan",4.1,18.7142144,73.9762293,+91 70838 52324,161.0,,4.17,"Hotel Matheran Cafe PX7G+MFQ, Koyali Markal Road, Markal, Koyali Tarf Chakan Rating: 4.1"
Sudamache Pohe,Cafe,"Beside CNG pump, Fugewadi, Dapodi, Pimpri Chinchwad - 411034, Old Mumbai - Pune Hwy, Pimpri Colony, Pimpri-Chinchwad",4.4,18.5847132,73.8331333,+91 98223 32197,645.0,,4.38,"Sudamache Pohe Cafe Beside CNG pump, Fugewadi, Dapodi, Pimpri Chinchwad - 411034, Old Mumbai - Pune Hwy, Pimpri Colony, Pimpri-Chinchwad Rating: 4.4"
Janta Hotel,Cafe,"HRFP+96G, Bahu, Bhau Patil Rd, near Chajjed Patrol Pump, Bopodi, Pune",4.4,18.5734314,73.83556659999999,Not Available,1459.0,,4.39,"Janta Hotel Cafe HRFP+96G, Bahu, Bhau Patil Rd, near Chajjed Patrol Pump, Bopodi, Pune Rating: 4.4"
Hotel Ashok,Cafe,"opp. Shree Ram Mangal Karylay, Sanjay Nagar, Shri Sant Abhang Colony, Pimple Gurav, Pimpri-Chinchwad",4.2,18.5862418,73.8328054,+91 95954 10777,6859.0,,4.2,"Hotel Ashok Cafe opp. Shree Ram Mangal Karylay, Sanjay Nagar, Shri Sant Abhang Colony, Pimple Gurav, Pimpri-Chinchwad Rating: 4.2"
Annapurna khanaval,Cafe,"Shindewadi, Pirangut, Ambadwet",4.8,18.5135115,73.6670402,+91 788 745 8398,22.0,,4.38,"Annapurna khanaval Cafe Shindewadi, Pirangut, Ambadwet Rating: 4.8"
Greendale Restaurant,Cafe,"near, bus stop, Mulshi Rd, dhanve wadi, Darawali",3.3,18.5174121,73.6415653,+91 91585 79950,357.0,,3.52,"Greendale Restaurant Cafe near, bus stop, Mulshi Rd, dhanve wadi, Darawali Rating: 3.3"
Hotel Karvi,Cafe,"GM73+V2M, Paud Rd, Dattamandir, Darawali, Sutar Wadi",4.0,18.5147211,73.65254980000002,+91 96075 06080,676.0,,4.04,"Hotel Karvi Cafe GM73+V2M, Paud Rd, Dattamandir, Darawali, Sutar Wadi Rating: 4.0"
hotel turning point,Cafe,"GJ9X+38V, Darawali",4.1,18.5177261,73.64828349999999,+91 99231 31539,22.0,,4.25,"hotel turning point Cafe GJ9X+38V, Darawali Rating: 4.1"
Amrale Misal,Cafe,"Unit-I, Datta Mandir Bus Stop, Sutarwadi, Ambarwet,, Mulshi Rd., Unit-II, Lavasa Road Next to Uravde gav, Ambadvet",4.1,18.5148634,73.6514572,+91 88300 29206,183.0,,4.16,"Amrale Misal Cafe Unit-I, Datta Mandir Bus Stop, Sutarwadi, Ambarwet,, Mulshi Rd., Unit-II, Lavasa Road Next to Uravde gav, Ambadvet Rating: 4.1"
Maskawala & Co.,Cafe,"Bungalow No.-2, Saket Society, Opp. Siddharth Towers, near BLOCK-2, Kothrud, Pune",4.3,18.500995,73.8216606,+91 98500 58384,2627.0,,4.3,"Maskawala & Co. Cafe Bungalow No.-2, Saket Society, Opp. Siddharth Towers, near BLOCK-2, Kothrud, Pune Rating: 4.3"
Waari Book Cafe,Cafe,"Choice Institute, Ground Daulat Estate, near, Choice Health Club, off Karve Road, Jhala Co-Op Housing Society, Kothrud, Pune",4.2,18.5061834,73.8210525,+91 97639 51618,5135.0,http://www.waaribookcafe.in/,4.2,"Waari Book Cafe Cafe Choice Institute, Ground Daulat Estate, near, Choice Health Club, off Karve Road, Jhala Co-Op Housing Society, Kothrud, Pune Rating: 4.2"
Yolkshire Kothrud,Cafe,"Shop No, BLOCK-2, 20, Karve Rd, Kothrud Industrial Area, Kothrud, Pune",4.3,18.5030361,73.82161769999999,+91 84465 36065,2322.0,https://yolkshire.com/,4.3,"Yolkshire Kothrud Cafe Shop No, BLOCK-2, 20, Karve Rd, Kothrud Industrial Area, Kothrud, Pune Rating: 4.3"
Hotel Durga,Cafe,"Malati Complex, Shop no.1 & 2, Paud Rd, near MSEB Office, Kothrud, Pune",4.3,18.5103081,73.8163494,+91 98230 49723,8799.0,http://www.hoteldurgapune.com/,4.3,"Hotel Durga Cafe Malati Complex, Shop no.1 & 2, Paud Rd, near MSEB Office, Kothrud, Pune Rating: 4.3"
Chai Express - Karishma Kothrud,Cafe,"Late GA Kulkarni Path, Sangam Shree Society, Kothrud, Pune",4.1,18.501957,73.8216613,+91 86984 74975,591.0,,4.13,"Chai Express - Karishma Kothrud Cafe Late GA Kulkarni Path, Sangam Shree Society, Kothrud, Pune Rating: 4.1"
Sheetal Pure Veg Restaurant,Cafe,"147/16/17 chardatta apartments, 147, Warje Malwadi Rd, near Karve statue, Mayur Colony, Kothrud, Pune",4.2,18.5024737,73.8161897,Not Available,4919.0,https://sheetalpurevegrestaurant.shop/,4.2,"Sheetal Pure Veg Restaurant Cafe 147/16/17 chardatta apartments, 147, Warje Malwadi Rd, near Karve statue, Mayur Colony, Kothrud, Pune Rating: 4.2"
Cafe Shaakaahara,Cafe,"Sai-Sayaji Corner, Swami Vivekanand Rd, Lokmanya Colony, Kothrud, Pune",4.8,18.5077314,73.8037377,Not Available,25.0,,4.39,"Cafe Shaakaahara Cafe Sai-Sayaji Corner, Swami Vivekanand Rd, Lokmanya Colony, Kothrud, Pune Rating: 4.8"
Cafe Community,Cafe,"MIT Pune, Vishwashanti Marg, near metrocity health club, Beside Zaika Kathi Roll, Tarangan Society, Rambaug Colony, Kothrud, Pune",4.0,18.5107411,73.81548920000002,+91 84465 57799,2757.0,,4.01,"Cafe Community Cafe MIT Pune, Vishwashanti Marg, near metrocity health club, Beside Zaika Kathi Roll, Tarangan Society, Rambaug Colony, Kothrud, Pune Rating: 4.0"
Chai Katta,Cafe,"Plot No.15, Shop No.2, Mayur Colony Rd, Ideal Colony, Kothrud, Pune",4.2,18.5065791,73.8190104,+91 98235 31201,1863.0,,4.2,"Chai Katta Cafe Plot No.15, Shop No.2, Mayur Colony Rd, Ideal Colony, Kothrud, Pune Rating: 4.2"
Yashraj hotel,Fast Food,"PRJM+4G8, Nighoje - Kurali Rd, Kurali",4.0,18.7302091,73.8338169,+91 99219 76568,305.0,,4.07,"Yashraj hotel Fast Food PRJM+4G8, Nighoje - Kurali Rd, Kurali Rating: 4.0"
Rohit wadewale,Fast Food,"pune nashik highway kuruli tel khed, Alandi Fata, Chakan",2.8,18.7225315,73.8525247,+91 89753 36680,12.0,https://rohitwadewale.com/,4.12,"Rohit wadewale Fast Food pune nashik highway kuruli tel khed, Alandi Fata, Chakan Rating: 2.8"
gaaji Darbaar,Fast Food,"Alandi Fata, Chakan, Kurali",5.0,18.7306963,73.85942829999999,+91 93214 92466,1.0,,4.29,"gaaji Darbaar Fast Food Alandi Fata, Chakan, Kurali Rating: 5.0"
84 Wadewale and Panipuri Katta,Fast Food,"84 Wadewale and Panipuri Katta Banglawasti, Chakan - Alandi Rd, Talkhed, Medankarwadi",4.2,18.7389066,73.8606576,+91 90759 85818,5.0,,4.28,"84 Wadewale and Panipuri Katta Fast Food 84 Wadewale and Panipuri Katta Banglawasti, Chakan - Alandi Rd, Talkhed, Medankarwadi Rating: 4.2"
Hotel Vedant,Fast Food,"Shop No 1 Revare Complex Pathimage, Alandi Fata, Chakan",3.7,18.7313337,73.8548805,+91 95616 52105,6.0,,4.25,"Hotel Vedant Fast Food Shop No 1 Revare Complex Pathimage, Alandi Fata, Chakan Rating: 3.7"
EAT N CHILL cafe and juice bar,Fast Food,"82H7+VRV, Saswad, Supe Kh.",4.8,18.3297165,74.0145589,Not Available,5.0,,4.31,"EAT N CHILL cafe and juice bar Fast Food 82H7+VRV, Saswad, Supe Kh. Rating: 4.8"
Vashat Chiken Center,Fast Food,"Kunjirwadi - Naigaon Rd, chok, Pune, Naigaon",4.3,18.5151837,74.0857042,+91 93732 81454,,,,"Vashat Chiken Center Fast Food Kunjirwadi - Naigaon Rd, chok, Pune, Naigaon Rating: 4.3"
Hotel Shivneri Misal,Fast Food,"At post Vade Bolai, Near Vade Bolai Temple, Tal- Haveli, Pune",4.1,18.5869902,74.0804927,Not Available,75.0,,4.21,"Hotel Shivneri Misal Fast Food At post Vade Bolai, Near Vade Bolai Temple, Tal- Haveli, Pune Rating: 4.1"
Ambika Hotel,Fast Food,"A/P VADERBOLHAI TAL HAVELI DIST NR, opposite bus stop, Pune",4.4,18.5868817,74.07973009999999,Not Available,14.0,,4.3,"Ambika Hotel Fast Food A/P VADERBOLHAI TAL HAVELI DIST NR, opposite bus stop, Pune Rating: 4.4"
McDonald's,Fast Food,"NIBM Post Office Rd, Kondhwa, Pune",4.9,18.4769585,73.9082324,+91 74000 60931,957.0,https://mcdelivery.co.in/restaurants/pune/444/order-food-online-in-McDonalds-punenibmtheark-kondhwapune,4.84,"McDonald's Fast Food NIBM Post Office Rd, Kondhwa, Pune Rating: 4.9"
Shiva Dosa Center & Fast Food,Fast Food,"J.S.P.M. College, Handewadi Rd, Satav Nagar, Hadapsar, Pune",3.8,18.471925,73.932272,+91 90495 79862,72.0,,4.08,"Shiva Dosa Center & Fast Food Fast Food J.S.P.M. College, Handewadi Rd, Satav Nagar, Hadapsar, Pune Rating: 3.8"
Dandoosh - مطعم دندوش,Fast Food,"DANDOOSH, SHOP (A, Ganga Florentina, SOCIETY, NIBM Rd, ANNEXE, Pune",3.9,18.471238,73.9136254,+91 70666 66334,276.0,http://dandoosh.dotpe.in/,4.0,"Dandoosh - مطعم دندوش Fast Food DANDOOSH, SHOP (A, Ganga Florentina, SOCIETY, NIBM Rd, ANNEXE, Pune Rating: 3.9"
Venkateshwara Restaurant,Fast Food,"Shop No 1, Kad Nagar Chowk, NIBM Rd, near Hdfc Bank, Hills & Dales, Mohammed Wadi, Pune",4.1,18.4628465,73.91344649999999,+91 80997 09992,17.0,,4.26,"Venkateshwara Restaurant Fast Food Shop No 1, Kad Nagar Chowk, NIBM Rd, near Hdfc Bank, Hills & Dales, Mohammed Wadi, Pune Rating: 4.1"
Burgur Boxx,Fast Food,"Shop No-A14, majestic Rhythm County, Handewadi Rd, Pandhari Nagar, Hadapsar, Pune",4.8,18.4640984,73.9346794,+91 93596 92076,33.0,,4.41,"Burgur Boxx Fast Food Shop No-A14, majestic Rhythm County, Handewadi Rd, Pandhari Nagar, Hadapsar, Pune Rating: 4.8"
MH-26 TADKA,Fast Food,"Shop No 01, Hadapsar Rd, near by Amir Chcken, Satar Nagar, Hadapsar, Pune",5.0,18.4734838,73.9318495,+91 98604 03100,20.0,,4.4,"MH-26 TADKA Fast Food Shop No 01, Hadapsar Rd, near by Amir Chcken, Satar Nagar, Hadapsar, Pune Rating: 5.0"
Food Earth ®,Fast Food,"Kalash Heights, infront of Vasant Park society, Mohammadwadi, Undri, Pune",4.7,18.4607634,73.92521119999999,+91 89567 43102,55.0,http://foodearth.in/,4.43,"Food Earth ® Fast Food Kalash Heights, infront of Vasant Park society, Mohammadwadi, Undri, Pune Rating: 4.7"
Ruchita Misal,Fast Food,"Shop No 9/B, Syed Nagar Rd, near Amar Sweets, Jain Township, Udyog Nagar, Hadapsar, Pune",4.3,18.4852831,73.93164809999999,+91 99216 67095,21.0,https://instagram.com/ruchita__misal?igshid=ZDdkNTZiNTM=,4.29,"Ruchita Misal Fast Food Shop No 9/B, Syed Nagar Rd, near Amar Sweets, Jain Township, Udyog Nagar, Hadapsar, Pune Rating: 4.3"
SHREEYASH WADEWALE,Fast Food,"Shop No 01, Handewadi Rd, Satav Nagar, Undri, Pune",3.9,18.4763454,73.93150419999999,+91 95276 34812,26.0,,4.2,"SHREEYASH WADEWALE Fast Food Shop No 01, Handewadi Rd, Satav Nagar, Undri, Pune Rating: 3.9"
THE CHICKSTER,Fast Food,"Shop No 5, NINE HILLS PLAZA Plaza, NIBM Rd, opp. to The Arc, Mohammed Wadi, Pune",4.4,18.4766925,73.9087867,+91 20 4600 3613,386.0,http://www.thechickster.com/,4.38,"THE CHICKSTER Fast Food Shop No 5, NINE HILLS PLAZA Plaza, NIBM Rd, opp. to The Arc, Mohammed Wadi, Pune Rating: 4.4"
Hotel Jagdamb,Fast Food,"Near Green City Handewadi Rd, Satav Nagar, Hadapsar, Autadwadi Handewadi, Pune",4.0,18.4737275,73.9317904,Not Available,20.0,,4.24,"Hotel Jagdamb Fast Food Near Green City Handewadi Rd, Satav Nagar, Hadapsar, Autadwadi Handewadi, Pune Rating: 4.0"
LAMBODAR WADEWALE AND BHEL,Fast Food,"SHOP NO -3, Handewadi Rd, opposite Garwa Restaurant, Satav Nagar, Hadapsar, Pune",4.9,18.4761678,73.9313379,+91 70301 04018,15.0,,4.36,"LAMBODAR WADEWALE AND BHEL Fast Food SHOP NO -3, Handewadi Rd, opposite Garwa Restaurant, Satav Nagar, Hadapsar, Pune Rating: 4.9"
BURGER CHEF,Fast Food,"Shop No 01, 27, Syed Nagar Rd, near by Sasane Lones Line, Sayad Nagar, Hadapsar, Pune",3.9,18.4844192,73.9298843,+91 88560 01109,17.0,,4.23,"BURGER CHEF Fast Food Shop No 01, 27, Syed Nagar Rd, near by Sasane Lones Line, Sayad Nagar, Hadapsar, Pune Rating: 3.9"
Blue sky restaurant fresh food,Fast Food,"Laxmi Nagar, Undri, Pune",5.0,18.4665338,73.9169336,+91 89545 97955,2.0,,4.3,"Blue sky restaurant fresh food Fast Food Laxmi Nagar, Undri, Pune Rating: 5.0"
HITE BAR,Fast Food,"Shop No 02, Handewadi Rd, Jain Township, Ganga Village, Udyog Nagar, Hadapsar, Pune",3.6,18.4833133,73.9318669,+91 76662 67449,31.0,,4.12,"HITE BAR Fast Food Shop No 02, Handewadi Rd, Jain Township, Ganga Village, Udyog Nagar, Hadapsar, Pune Rating: 3.6"
MEENA DIDI KI RASOI,Fast Food,"Pinky bhabhi house, opp. madhav nivash, near Vilas Petrl pump, Heaven Park, Jarande Nagar, Kondhwa, Pune",5.0,18.4808991,73.9096052,+91 77739 38369,1.0,,4.29,"MEENA DIDI KI RASOI Fast Food Pinky bhabhi house, opp. madhav nivash, near Vilas Petrl pump, Heaven Park, Jarande Nagar, Kondhwa, Pune Rating: 5.0"
Sandwich Express Nibm - The Best Restaurant in Nibm,Fast Food,"Shop No 6, Simran Seashells, NIBM Rd, near Bliss Cafe, Kondhwa, Pune",4.4,18.4796628,73.9013482,+91 93225 15468,123.0,,4.35,"Sandwich Express Nibm - The Best Restaurant in Nibm Fast Food Shop No 6, Simran Seashells, NIBM Rd, near Bliss Cafe, Kondhwa, Pune Rating: 4.4"
Agra Bites,Fast Food,"masjid, Hill Mist Garden society, Shop no : 4, near, Kausar Baugh, Kondhwa, Pune",4.0,18.474785,73.8932714,+91 84688 44290,260.0,,4.08,"Agra Bites Fast Food masjid, Hill Mist Garden society, Shop no : 4, near, Kausar Baugh, Kondhwa, Pune Rating: 4.0"
Flavours Street Gangadham,Fast Food,"Shop No. 26, Gagan Galaxy, near GAGAN VIHAR, Market Yard, Ganga Dham, Pune",4.1,18.4804445,73.8753737,+91 98507 12832,633.0,,4.13,"Flavours Street Gangadham Fast Food Shop No. 26, Gagan Galaxy, near GAGAN VIHAR, Market Yard, Ganga Dham, Pune Rating: 4.1"
Arabian Bites,Fast Food,"Shop no. 3, Masjid, Road, opp. Kausar Bagh, Kausar Baugh, Kondhwa, Pune",4.2,18.473579,73.8936123,Not Available,7006.0,https://arabianbites.in/,4.2,"Arabian Bites Fast Food Shop no. 3, Masjid, Road, opp. Kausar Bagh, Kausar Baugh, Kondhwa, Pune Rating: 4.2"
Cafe Samosa Corner - THE BEST SAMOSA IN PUNE,Fast Food,"Kausar Baugh, Kondhwa, Pune",4.1,18.4745552,73.89122200000001,+91 97643 33256,965.0,http://www.cafesamosacorner.com/,4.12,"Cafe Samosa Corner - THE BEST SAMOSA IN PUNE Fast Food Kausar Baugh, Kondhwa, Pune Rating: 4.1"
Afghani Roti Point,Fast Food,"Sr No 16, Lonkar Properties, Lonkar Lawns, NIBM Rd, Kubera Garden, Kondhwa, Pune",4.8,18.4776979,73.8943145,+91 75691 01936,28.0,,4.4,"Afghani Roti Point Fast Food Sr No 16, Lonkar Properties, Lonkar Lawns, NIBM Rd, Kubera Garden, Kondhwa, Pune Rating: 4.8"
Gulbarga Tahari And Biryani,Fast Food,"Shop No 01, Kausar Baugh, Kondhwa, Pune",4.1,18.4693508,73.89017559999999,+91 72763 07817,484.0,,4.13,"Gulbarga Tahari And Biryani Fast Food Shop No 01, Kausar Baugh, Kondhwa, Pune Rating: 4.1"
NAIR FAST FOOD,Fast Food,"Kondhwa Main Rd, beside Bhairavnath Temple, Bhagyoday Nagar, Kausar Baugh, Kondhwa, Pune",4.2,18.473499,73.8891326,+91 95525 26270,22.0,,4.27,"NAIR FAST FOOD Fast Food Kondhwa Main Rd, beside Bhairavnath Temple, Bhagyoday Nagar, Kausar Baugh, Kondhwa, Pune Rating: 4.2"
Rohit Wadewale,Fast Food,"Housings Society, BLOCK-A1, NIBM Rd, Kondhwa, Pune",3.9,18.4774916,73.89380510000001,Not Available,187.0,https://rohitwadewale.com/,4.03,"Rohit Wadewale Fast Food Housings Society, BLOCK-A1, NIBM Rd, Kondhwa, Pune Rating: 3.9"
Swami Samarth Chowpaati,Fast Food,"4, 588/2- 4, Bibwewadi Kondhwa Rd, New Era Society, Gaganvihar, Market Yard, Gultekadi, Pune",4.2,18.4812527,73.875575,Not Available,132.0,,4.24,"Swami Samarth Chowpaati Fast Food 4, 588/2- 4, Bibwewadi Kondhwa Rd, New Era Society, Gaganvihar, Market Yard, Gultekadi, Pune Rating: 4.2"
Real Taste Cool Point And Fast Food,Fast Food,"Shop No. 4, near Al Hayat Hotel, Mitha Nagar, Kondhwa, Pune",2.7,18.4710146,73.88683809999999,+91 99216 36365,12.0,,4.11,"Real Taste Cool Point And Fast Food Fast Food Shop No. 4, near Al Hayat Hotel, Mitha Nagar, Kondhwa, Pune Rating: 2.7"
ALL FOOD MALL,Fast Food,"Mohit Plaza, Plot No.43, off Kondhwa Main Road, Sahaney Sujan Park, Lullanagar, Pune",4.7,18.4853454,73.8876861,+91 95616 15339,12.0,https://www.allfoodmall.in/,4.33,"ALL FOOD MALL Fast Food Mohit Plaza, Plot No.43, off Kondhwa Main Road, Sahaney Sujan Park, Lullanagar, Pune Rating: 4.7"
Sri Balaji HOT CHIPS corner,Fast Food,"FVJX+JM6, Salunke Vihar Rd, near Badhai Sweets, Kondhwa, Pune",3.9,18.4815427,73.8991321,+91 94863 42368,13.0,,4.24,"Sri Balaji HOT CHIPS corner Fast Food FVJX+JM6, Salunke Vihar Rd, near Badhai Sweets, Kondhwa, Pune Rating: 3.9"
Filli Bites,Fast Food,"Kausar Baugh, Kondhwa, Pune",4.1,18.4739456,73.8935142,+91 70661 89878,1368.0,,4.11,"Filli Bites Fast Food Kausar Baugh, Kondhwa, Pune Rating: 4.1"
Faasos Wanowri,Fast Food,"shop no 8, Ground Floor Dhanmohini Apartment, Sr. No 18/5/2 CTS no 640, Kondhwa, Pune",3.8,18.4785855,73.89667709999999,+91 77000 20020,40.0,https://www.eatsure.com/,4.15,"Faasos Wanowri Fast Food shop no 8, Ground Floor Dhanmohini Apartment, Sr. No 18/5/2 CTS no 640, Kondhwa, Pune Rating: 3.8"
Kokate Vadapav,Fast Food,"PQRF+VQP, Khalumbre",4.0,18.7422109,73.774453,Not Available,703.0,,4.04,"Kokate Vadapav Fast Food PQRF+VQP, Khalumbre Rating: 4.0"
Bhau Wadewale,Fast Food,"Dehu - Alandi Rd, Dehu",4.4,18.718338,73.76688399999999,+91 95270 96878,19.0,,4.3,"Bhau Wadewale Fast Food Dehu - Alandi Rd, Dehu Rating: 4.4"
कृपा चहा & वडापाव,Fast Food,"Bhairavnath chowk, Ghatha Mandir Rd, Dehu",4.3,18.7245997,73.7690978,Not Available,,,,"कृपा चहा & वडापाव Fast Food Bhairavnath chowk, Ghatha Mandir Rd, Dehu Rating: 4.3"
Indrayani Vadapav & Misal,Fast Food,Dehu,3.9,18.7198922,73.76566749999999,+91 96231 83537,16.0,,4.23,Indrayani Vadapav & Misal Fast Food Dehu Rating: 3.9
Annapurna Hotel,Fast Food,"PQ89+P5H, Dehu - Alandi Rd, near Sai Shardha Medical, Dehu",3.6,18.7168224,73.7679789,+91 99607 57017,49.0,,4.06,"Annapurna Hotel Fast Food PQ89+P5H, Dehu - Alandi Rd, near Sai Shardha Medical, Dehu Rating: 3.6"
Ganucha Vadapav,Fast Food,"PQF9+RJ6, Dehu",3.6,18.7245273,73.7690276,Not Available,20.0,,4.17,"Ganucha Vadapav Fast Food PQF9+RJ6, Dehu Rating: 3.6"
Shivai basundi chaha and food Cort,Fast Food,"road, Chincholi, Dehu, Pune",4.3,18.7167697,73.76782779999999,Not Available,,,,"Shivai basundi chaha and food Cort Fast Food road, Chincholi, Dehu, Pune Rating: 4.3"
Mahalaxmi Snaks Katta,Fast Food,"Chavan Nagar, Dehu",5.0,18.7198993,73.76675259999999,+91 96739 24431,1.0,,4.29,"Mahalaxmi Snaks Katta Fast Food Chavan Nagar, Dehu Rating: 5.0"
Pizza King,Fast Food,"PQC8+HCW, Dehu",3.1,18.7214822,73.7660825,Not Available,12.0,,4.16,"Pizza King Fast Food PQC8+HCW, Dehu Rating: 3.1"
Maharaja Vadapav,Fast Food,"Shop No 2, opp. Balaji Traders, Dehu",5.0,18.7159972,73.7692747,Not Available,12.0,,4.36,"Maharaja Vadapav Fast Food Shop No 2, opp. Balaji Traders, Dehu Rating: 5.0"
Burger King,Fast Food,"Shop No 1, Ground & 1st Floor, Ganga Nakshatra, Satara Rd, next to Shankar Maharaj Math, KK Market, Balaji Nagar, Pune",4.4,18.4698957,73.85771559999999,+91 86554 06384,1222.0,https://stores.burgerking.in/burger-king-fast-food-restaurant-satara-road-pune-301559/Home,4.39,"Burger King Fast Food Shop No 1, Ground & 1st Floor, Ganga Nakshatra, Satara Rd, next to Shankar Maharaj Math, KK Market, Balaji Nagar, Pune Rating: 4.4"
Pawar Sabudana Vada,Fast Food,"Panchod, Balaji Nagar, Pune",4.6,18.4651156,73.85834179999999,+91 84830 95664,129.0,,4.46,"Pawar Sabudana Vada Fast Food Panchod, Balaji Nagar, Pune Rating: 4.6"
LAZIZ KABAB,Fast Food,"Sinhgad Institute Rd, opp. sai tatya cha chaha, Ambegaon Budruk, Pune",5.0,18.4642633,73.834524,+91 99759 97500,24.0,,4.42,"LAZIZ KABAB Fast Food Sinhgad Institute Rd, opp. sai tatya cha chaha, Ambegaon Budruk, Pune Rating: 5.0"
Faasos Satara Road,Fast Food,"Building No B, S No 692A/2A/1/2/B First Floor, Shop no 1, OCC no. 2 Satara Road, Bibvewadi, Satara Rd, FC, Pune",3.2,18.4877292,73.8577979,+91 77000 20020,36.0,https://www.eatsure.com/,4.0,"Faasos Satara Road Fast Food Building No B, S No 692A/2A/1/2/B First Floor, Shop no 1, OCC no. 2 Satara Road, Bibvewadi, Satara Rd, FC, Pune Rating: 3.2"
Rohit Wadewale,Fast Food,"Sr. No-20/21, Datta steel Building, Near Elora Palace, Satara Rd, Panchod, Balaji Nagar, Pune",3.8,18.4652914,73.85827739999999,+91 89753 36680,195.0,https://rohitwadewale.com/,3.96,"Rohit Wadewale Fast Food Sr. No-20/21, Datta steel Building, Near Elora Palace, Satara Rd, Panchod, Balaji Nagar, Pune Rating: 3.8"
Gopi bhel,Fast Food,"1, Golvalkar Guruji Path, Sarang Society, Rajyavahatuk society, Parvati Paytha, Pune",4.2,18.4885451,73.8497938,+91 98508 32820,19.0,,4.27,"Gopi bhel Fast Food 1, Golvalkar Guruji Path, Sarang Society, Rajyavahatuk society, Parvati Paytha, Pune Rating: 4.2"
Shree Laxmi Vyankatesh Snacks Centre,Fast Food,"Shop no. 6, Saraswati Hostel Building, sr. no 10/7/1, Ambegaon Bk., Pune",3.4,18.4634179,73.836809,+91 99702 76565,34.0,,4.06,"Shree Laxmi Vyankatesh Snacks Centre Fast Food Shop no. 6, Saraswati Hostel Building, sr. no 10/7/1, Ambegaon Bk., Pune Rating: 3.4"
YK Wadewale Aranyeshwar,Fast Food,"Aranyeshwar Rd, Annabhau Sathe Jhopadpatti Complex, Taware Colony, Maharshi Nagar, Pune",4.2,18.4861298,73.8542591,Not Available,20.0,,4.27,"YK Wadewale Aranyeshwar Fast Food Aranyeshwar Rd, Annabhau Sathe Jhopadpatti Complex, Taware Colony, Maharshi Nagar, Pune Rating: 4.2"
Shri Ganesh Fast Food,Fast Food,"FVG5+236, Opposite Bhagali Hospital, Bibwewadi, Sitaram Aabaji Bibwe Path, Sangam Society, Padmavati Nagar, Pune",4.3,18.4750351,73.8576544,+91 97303 09818,10.0,,4.29,"Shri Ganesh Fast Food Fast Food FVG5+236, Opposite Bhagali Hospital, Bibwewadi, Sitaram Aabaji Bibwe Path, Sangam Society, Padmavati Nagar, Pune Rating: 4.3"
Sugran Swayampak Ghar - Bibwewadi,Fast Food,"Shop No. 7, Soba Saanj Apartment, opp. Bhagli Nursing Home, Shree Sant Eknath Nagar, Padmavati Nagar, Pune",4.0,18.4749835,73.8580988,+91 91194 50261,69.0,,4.17,"Sugran Swayampak Ghar - Bibwewadi Fast Food Shop No. 7, Soba Saanj Apartment, opp. Bhagli Nursing Home, Shree Sant Eknath Nagar, Padmavati Nagar, Pune Rating: 4.0"
Brahma Bhel Centre,Fast Food,"Rajkamal, POST, near BIBWEWADI, Vasant Baug, Sangam Society, Padmavati Nagar, Pune",4.6,18.4779824,73.861596,+91 95526 09300,24.0,,4.34,"Brahma Bhel Centre Fast Food Rajkamal, POST, near BIBWEWADI, Vasant Baug, Sangam Society, Padmavati Nagar, Pune Rating: 4.6"
Sai Premacha Chai,Fast Food,"Shop No 6, Sinhgad Institute Rd, Pune",4.3,18.4646721,73.8344319,+91 80079 21177,111.0,,4.29,"Sai Premacha Chai Fast Food Shop No 6, Sinhgad Institute Rd, Pune Rating: 4.3"
